ID,Ticker,Type,Side,Price,Volume
38409,2211,L,Sell,101.8,-8
38410,2313,L,Sell,191.6,523
38411,2313,L,Sell,193.1,517
38412,2313,L,Buy,192.4,501
38413,2211,L,Buy,101.7,11
38414,1131,L,Sell,120.3,96
38415,1131,L,Buy,120.4,102
38416,1131,L,Sell,120.5,98
38417,2313,M,Buy,-1.0,519
38418,2211,L,Sell,101.6,29
38419,2211,L,Sell,101.5,36
38420,2211,L,Sell,101.1,35
38421,2313,M,Buy,-1.0,507
38422,2313,L,Buy,193.8,456
38423,1131,L,Sell,120.5,112
38424,2313,L,Buy,194.0,487
38425,2211,L,Sell,101.1,13
38426,1131,L,Buy,120.0,108
38427,2211,L,Sell,100.8,18
38428,2313,L,Buy,194.8,506
38429,2313,L,Sell,195.2,503
38430,1131,L,Buy,119.5,80
38431,1131,L,Buy,119.3,92
38432,2211,L,Sell,100.6,10
38433,1131,L,Buy,119.1,118
38434,1131,L,Buy,118.3,88
38435,2211,L,Buy,100.8,28
38436,2313,L,Buy,197.4,512
38437,2211,L,Buy,100.9,16
38438,2313,L,Sell,197.9,511
38439,2313,M,Sell,-1.0,553
38440,2211,L,Sell,101.0,13
38441,1131,L,Sell,117.6,100
38442,1131,M,Sell,-1.0,92
38443,1131,M,Sell,-1.0,99
38444,2313,M,Sell,-1.0,468
38445,1131,L,Sell,118.6,94
38446,1131,L,Sell,118.9,94
38447,2211,M,Sell,-1.0,26
38448,1131,L,Buy,118.6,114
38449,2313,L,Buy,197.0,505
38450,2313,M,Sell,-1.0,510
38451,2313,L,Buy,197.9,486
38452,2211,L,Buy,101.3,26
38453,1131,L,Sell,119.0,110
38454,1131,L,Buy,118.6,89
38455,2313,L,Buy,197.8,444
38456,2313,M,Sell,-1.0,476
38457,2313,L,Sell,197.7,505
38458,2313,L,Sell,197.6,524
38459,1131,M,Sell,-1.0,101
38460,2313,L,Buy,196.7,485
38461,1131,L,Buy,118.1,89
38462,1131,L,Sell,117.6,81
38463,1131,M,Sell,-1.0,103
38464,2211,M,Buy,-1.0,28
38465,2313,L,Buy,197.3,498
38466,1131,L,Buy,117.3,104
38467,2313,L,Buy,196.6,509
38468,1131,M,Buy,-1.0,116
38469,2211,L,Sell,101.0,10
38470,2211,L,Sell,100.9,30
38471,2211,L,Buy,100.9,8
38472,2211,L,Buy,100.6,19
38473,2313,L,Buy,196.4,510
38474,1131,L,Sell,116.9,102
38475,1131,L,Sell,117.3,102
38476,1131,L,Buy,117.5,97
38477,2313,L,Sell,196.5,545
38478,2313,M,Buy,-1.0,493
38479,2313,M,Buy,-1.0,510
38480,1131,L,Buy,117.3,106
38481,1131,L,Buy,117.2,112
38482,2211,M,Buy,-1.0,3
38483,2211,L,Sell,100.4,21
38484,1131,L,Sell,117.1,94
38485,2313,L,Buy,196.5,521
38486,2313,L,Sell,196.2,519
38487,2211,M,Sell,-1.0,33
38488,1131,M,Sell,-1.0,118
38489,2313,L,Buy,197.1,513
38490,2313,L,Sell,197.4,503
38491,2313,L,Buy,198.4,495
38492,2211,M,Sell,-1.0,6
38493,2211,L,Sell,100.4,22
38494,2313,L,Sell,198.1,507
38495,1131,M,Sell,-1.0,85
38496,2313,L,Buy,199.3,535
38497,2211,L,Buy,100.5,38
38498,2211,L,Sell,100.9,23
38499,2211,L,Buy,100.8,8
38500,2211,L,Buy,101.2,16
38501,2313,L,Sell,199.5,540
38502,2211,L,Sell,101.1,26
38503,2211,M,Sell,-1.0,7
38504,1131,L,Buy,117.8,111
38505,2313,M,Buy,-1.0,499
38506,2313,L,Sell,199.6,481
38507,2313,L,Buy,198.6,480
38508,2211,L,Buy,101.0,12
38509,1131,L,Buy,117.2,101
38510,1131,L,Buy,117.0,98
38511,2211,L,Buy,101.0,22
38512,1131,L,Buy,117.0,84
38513,2313,L,Buy,198.5,483
38514,2211,M,Sell,-1.0,28
38515,2313,M,Buy,-1.0,491
38516,2313,L,Buy,197.8,499
38517,2211,L,Buy,101.3,15
38518,2313,M,Sell,-1.0,480
38519,2313,L,Sell,196.4,500
38520,1131,L,Sell,117.0,104
38521,2211,L,Buy,101.4,30
38522,2211,M,Sell,-1.0,15
38523,1131,L,Sell,117.4,114
38524,2211,L,Buy,101.4,-4
38525,2211,L,Buy,101.6,2
38526,2313,L,Sell,195.7,464
38527,1131,L,Buy,117.2,102
38528,2313,M,Sell,-1.0,492
38529,2211,L,Buy,101.4,11
38530,2211,L,Sell,101.2,34
38531,2313,L,Buy,195.5,467
38532,2313,L,Buy,196.5,527
38533,1131,L,Buy,117.6,92
38534,2211,M,Buy,-1.0,10
38535,2211,M,Buy,-1.0,6
38536,2211,M,Buy,-1.0,17
38537,2313,M,Sell,-1.0,537
38538,1131,L,Buy,117.7,107
38539,1131,M,Sell,-1.0,112
38540,2211,L,Sell,100.6,11
38541,2313,L,Sell,195.6,485
38542,1131,M,Sell,-1.0,102
38543,1131,L,Sell,117.4,97
38544,2211,L,Buy,100.4,30
38545,1131,L,Sell,117.1,85
38546,1131,L,Sell,116.5,122
38547,2211,L,Buy,100.6,26
38548,2211,L,Sell,100.9,33
38549,2211,L,Buy,101.2,41
38550,2211,L,Buy,101.2,24
38551,1131,L,Buy,116.8,92
38552,2211,L,Buy,101.2,13
38553,2313,L,Buy,196.4,497
38554,2211,L,Sell,101.3,36
38555,2313,L,Buy,196.2,512
38556,1131,L,Sell,116.8,118
38557,2313,L,Buy,195.1,506
38558,1131,M,Sell,-1.0,103
38559,1131,L,Sell,117.6,118
38560,2211,L,Buy,101.4,-14
38561,2313,L,Sell,195.0,464
38562,1131,L,Sell,118.1,118
38563,2211,L,Sell,101.4,-6
38564,1131,L,Sell,117.6,106
38565,1131,L,Buy,116.7,103
38566,2211,L,Buy,101.2,20
38567,2211,L,Sell,101.0,15
38568,2313,L,Sell,194.7,521
38569,2211,L,Buy,100.9,16
38570,1131,L,Sell,116.6,88
38571,2313,L,Sell,195.8,524
38572,1131,L,Buy,116.3,114
38573,2211,L,Buy,101.2,16
38574,2211,L,Buy,101.0,14
38575,2313,L,Sell,196.8,491
38576,1131,L,Sell,116.1,114
38577,2313,L,Sell,196.9,502
38578,2211,L,Sell,101.0,26
38579,2211,L,Buy,101.0,24
38580,2211,L,Buy,101.0,22
38581,2211,L,Sell,100.3,11
38582,1131,L,Sell,115.8,80
38583,2313,L,Buy,197.0,464
38584,1131,M,Buy,-1.0,91
38585,2211,L,Buy,100.3,31
38586,2313,L,Buy,197.6,516
38587,2211,L,Buy,100.6,32
38588,2211,L,Buy,100.4,7
38589,2313,L,Buy,198.8,511
38590,2313,L,Sell,198.5,500
38591,2211,L,Buy,100.7,29
38592,1131,L,Sell,115.9,96
38593,2211,L,Sell,100.8,9
38594,2211,L,Buy,100.8,38
38595,1131,L,Buy,114.9,91
38596,2211,M,Sell,-1.0,24
38597,1131,L,Sell,114.3,92
38598,2211,L,Sell,100.8,31
38599,2313,L,Buy,198.2,483
38600,1131,M,Buy,-1.0,100
38601,2211,L,Buy,100.8,21
38602,2211,L,Buy,101.2,-5
38603,2211,M,Sell,-1.0,23
38604,2313,L,Sell,198.2,504
38605,2313,L,Sell,198.4,488
38606,2313,L,Sell,196.8,492
38607,2211,L,Buy,101.6,19
38608,2313,L,Sell,197.1,478
38609,2211,L,Buy,101.4,29
38610,2313,L,Sell,196.5,517
38611,1131,L,Buy,114.2,100
38612,2211,L,Buy,101.6,3
38613,2313,L,Sell,195.4,489
38614,2211,L,Buy,101.3,7
38615,2211,L,Sell,101.0,-9
38616,1131,L,Sell,114.5,107
38617,2313,L,Buy,194.4,503
38618,1131,L,Buy,114.4,92
38619,2211,M,Buy,-1.0,8
38620,2211,M,Buy,-1.0,44
38621,2211,M,Buy,-1.0,14
38622,2211,L,Buy,100.9,26
38623,1131,M,Buy,-1.0,105
38624,2313,L,Sell,194.6,456
38625,2211,L,Buy,101.0,28
38626,1131,L,Buy,114.1,99
38627,1131,L,Sell,114.0,74
38628,2313,L,Buy,195.9,512
38629,1131,L,Sell,115.0,102
38630,2211,L,Buy,100.6,25
38631,1131,L,Buy,115.6,92
38632,2313,L,Sell,195.5,485
38633,2313,L,Buy,195.8,523
38634,1131,L,Buy,115.6,97
38635,1131,M,Sell,-1.0,111
38636,1131,L,Sell,115.8,102
38637,2313,L,Sell,194.9,497
38638,2211,L,Buy,100.5,15
38639,2313,M,Buy,-1.0,516
38640,2313,M,Sell,-1.0,499
38641,2211,M,Sell,-1.0,12
38642,2211,L,Sell,100.5,13
38643,1131,L,Sell,115.5,101
38644,2313,L,Buy,194.7,534
38645,2313,L,Sell,194.6,501
38646,2211,L,Sell,100.8,25
38647,2211,L,Buy,100.8,30
38648,2211,L,Sell,100.8,16
38649,2211,M,Sell,-1.0,3
38650,2313,L,Sell,194.7,495
38651,1131,L,Buy,115.8,96
38652,2313,L,Sell,193.6,517
38653,2211,M,Buy,-1.0,-1
38654,1131,L,Sell,116.6,98
38655,2211,L,Buy,100.3,3
38656,1131,L,Sell,115.8,102
38657,1131,L,Sell,115.7,112
38658,2211,M,Buy,-1.0,7
38659,2211,M,Sell,-1.0,27
38660,2313,M,Sell,-1.0,524
38661,2313,M,Sell,-1.0,522
38662,2313,L,Buy,193.5,499
38663,2313,L,Buy,193.5,470
38664,1131,L,Sell,115.6,104
38665,1131,M,Buy,-1.0,115
38666,1131,L,Sell,115.7,102
38667,2211,L,Buy,100.2,12
38668,2211,L,Sell,100.1,18
38669,2313,L,Buy,194.8,506
38670,2211,M,Buy,-1.0,34
38671,2313,L,Buy,195.2,485
38672,2313,L,Buy,195.0,511
38673,2313,L,Buy,196.7,484
38674,2313,L,Buy,196.2,490
38675,2211,L,Buy,100.5,18
38676,2211,L,Sell,101.0,24
38677,2211,L,Buy,101.1,14
38678,1131,L,Sell,116.0,99
38679,1131,L,Buy,116.1,100
38680,1131,M,Buy,-1.0,80
38681,1131,L,Buy,115.9,94
38682,1131,L,Sell,115.9,97
38683,1131,L,Buy,116.1,100
38684,2313,M,Sell,-1.0,511
38685,1131,L,Sell,117.1,102
38686,1131,L,Buy,116.9,82
38687,1131,L,Buy,116.8,102
38688,2211,L,Buy,101.0,12
38689,2211,L,Sell,100.7,12
38690,2211,M,Sell,-1.0,37
38691,2211,L,Sell,100.6,31
38692,2211,L,Sell,100.5,20
38693,2211,L,Sell,101.0,1
38694,1131,L,Sell,117.2,91
38695,2313,L,Sell,197.3,449
38696,2313,L,Sell,197.3,471
38697,1131,L,Sell,118.1,87
38698,2313,L,Buy,196.5,487
38699,1131,M,Sell,-1.0,101
38700,1131,L,Buy,118.8,106
38701,2313,L,Sell,196.3,506
38702,2313,L,Sell,196.4,525
38703,2211,L,Buy,101.1,28
38704,2313,L,Buy,196.7,497
38705,2211,L,Sell,101.0,19
38706,2211,M,Buy,-1.0,9
38707,2313,M,Buy,-1.0,516
38708,2211,L,Sell,101.1,17
38709,1131,L,Buy,119.1,113
38710,1131,L,Buy,119.1,94
38711,2313,L,Sell,198.3,463
38712,2313,M,Buy,-1.0,504
38713,1131,L,Buy,118.6,104
38714,2313,L,Sell,195.8,480
38715,1131,L,Sell,118.9,110
38716,2211,L,Sell,101.2,35
38717,2313,L,Sell,196.6,538
38718,2211,L,Sell,101.2,29
38719,1131,L,Sell,119.0,98
38720,2313,L,Buy,196.3,528
38721,2313,L,Buy,196.7,498
38722,2313,L,Buy,196.7,481
38723,1131,M,Sell,-1.0,93
38724,2313,L,Sell,196.8,516
38725,2313,L,Sell,195.9,492
38726,2211,L,Sell,101.3,29
38727,1131,L,Buy,119.1,92
38728,2313,L,Buy,194.8,531
38729,2211,L,Buy,101.6,5
38730,2313,L,Buy,195.1,527
38731,2211,L,Sell,101.4,19
38732,2211,M,Buy,-1.0,11
38733,2313,L,Buy,194.3,498
38734,2313,L,Sell,195.5,470
38735,2313,M,Buy,-1.0,490
38736,1131,M,Sell,-1.0,113
38737,1131,M,Sell,-1.0,96
38738,2211,L,Sell,101.3,34
38739,2313,L,Sell,194.1,521
38740,2211,L,Sell,101.6,23
38741,2313,L,Sell,194.1,503
38742,2211,L,Sell,102.0,31
38743,2313,L,Sell,194.5,511
38744,2313,L,Sell,194.8,525
38745,1131,L,Buy,118.9,105
38746,2211,L,Buy,102.0,-7
38747,2313,L,Buy,195.3,516
38748,2211,L,Buy,101.6,23
38749,2313,L,Buy,195.0,505
38750,2313,L,Sell,195.9,522
38751,2211,L,Buy,101.3,21
38752,2211,L,Buy,101.2,12
38753,2313,M,Sell,-1.0,502
38754,2313,L,Sell,197.2,504
38755,1131,L,Buy,118.1,101
38756,1131,L,Sell,118.4,103
38757,1131,L,Sell,119.2,102
38758,2313,M,Sell,-1.0,519
38759,1131,L,Buy,119.4,81
38760,2211,L,Buy,101.4,20
38761,2313,M,Sell,-1.0,492
38762,1131,L,Buy,119.6,106
38763,2313,L,Buy,197.2,500
38764,2211,L,Sell,101.3,27
38765,1131,L,Sell,119.6,90
38766,2211,L,Sell,101.6,7
38767,2211,M,Buy,-1.0,23
38768,1131,M,Sell,-1.0,99
38769,2313,M,Sell,-1.0,487
38770,2211,M,Buy,-1.0,41
38771,1131,L,Sell,120.8,94
38772,2313,M,Buy,-1.0,508
38773,1131,M,Sell,-1.0,105
38774,2211,L,Sell,102.0,-2
38775,2313,L,Buy,194.8,490
38776,1131,L,Buy,121.0,115
38777,2211,L,Sell,101.8,6
38778,1131,L,Buy,121.5,100
38779,2313,L,Buy,195.2,521
38780,2313,L,Sell,195.9,503
38781,2211,L,Buy,101.6,27
38782,1131,L,Buy,122.0,91
38783,1131,M,Buy,-1.0,101
38784,2211,L,Sell,101.5,16
38785,1131,L,Sell,120.5,82
38786,2211,L,Buy,101.1,6
38787,2313,M,Sell,-1.0,530
38788,1131,M,Buy,-1.0,91
38789,2313,L,Sell,195.4,490
38790,1131,L,Buy,119.8,113
38791,1131,L,Buy,119.8,104
38792,1131,L,Sell,119.9,111
38793,1131,L,Sell,120.0,89
38794,1131,L,Sell,120.3,96
38795,2211,L,Buy,101.2,35
38796,1131,L,Buy,120.5,85
38797,2313,L,Sell,195.5,471
38798,2211,L,Buy,101.3,12
38799,2313,L,Sell,196.3,488
38800,1131,L,Sell,120.4,117
38801,2211,M,Sell,-1.0,16
38802,2211,M,Buy,-1.0,7
38803,2211,L,Buy,101.1,36
38804,2313,L,Sell,195.9,494
38805,2313,L,Buy,195.3,523
38806,2313,L,Buy,195.1,502
38807,2211,L,Sell,101.2,8
38808,2211,L,Sell,101.0,27
38809,2211,L,Buy,100.9,0
38810,2313,L,Sell,195.7,494
38811,2211,L,Buy,101.1,14
38812,2211,L,Buy,100.7,38
38813,1131,L,Buy,120.7,102
38814,2313,L,Buy,195.8,493
38815,2211,L,Buy,100.9,33
38816,2211,L,Sell,101.0,18
38817,2313,L,Buy,196.4,507
38818,2211,M,Buy,-1.0,11
38819,1131,L,Buy,120.9,99
38820,2211,L,Sell,100.8,19
38821,2211,L,Buy,100.6,12
38822,2313,L,Sell,197.3,505
38823,2211,L,Sell,100.6,22
38824,1131,L,Sell,121.4,110
38825,2211,M,Buy,-1.0,12
38826,2211,M,Sell,-1.0,30
38827,2313,L,Sell,198.2,533
38828,2313,L,Sell,197.4,503
38829,2313,L,Sell,197.5,507
38830,2211,L,Sell,99.7,24
38831,2313,L,Buy,198.7,475
38832,1131,L,Buy,121.0,94
38833,2211,L,Sell,99.6,9
38834,2313,L,Buy,199.3,504
38835,1131,L,Sell,120.9,86
38836,1131,L,Buy,121.5,94
38837,1131,L,Sell,121.0,98
38838,1131,M,Buy,-1.0,87
38839,2211,L,Sell,99.3,45
38840,2211,L,Sell,99.2,26
38841,2313,L,Sell,199.7,521
38842,2313,L,Buy,199.9,483
38843,2211,M,Buy,-1.0,18
38844,2211,L,Sell,98.9,12
38845,2211,L,Buy,99.1,28
38846,2313,L,Sell,200.9,490
38847,2211,L,Sell,99.0,7
38848,2313,L,Sell,201.4,489
38849,1131,L,Sell,120.2,109
38850,2211,L,Buy,99.0,26
38851,1131,L,Sell,120.5,99
38852,2211,M,Sell,-1.0,35
38853,2313,L,Sell,201.1,477
38854,1131,L,Sell,120.1,77
38855,1131,L,Buy,120.9,104
38856,1131,L,Buy,120.4,97
38857,2313,L,Sell,200.4,473
38858,2313,L,Sell,199.9,489
38859,2313,L,Buy,199.6,508
38860,2211,L,Sell,98.8,15
38861,2211,L,Sell,98.7,18
38862,1131,L,Sell,120.0,92
38863,2313,L,Buy,199.2,485
38864,2211,L,Sell,98.8,5
38865,1131,M,Buy,-1.0,102
38866,2313,L,Buy,198.1,508
38867,2313,L,Sell,197.9,510
38868,1131,L,Sell,119.5,107
38869,2313,L,Sell,197.5,501
38870,1131,L,Sell,118.6,104
38871,2211,L,Buy,98.9,26
38872,2313,L,Buy,196.7,484
38873,2313,L,Buy,196.8,506
38874,1131,M,Sell,-1.0,102
38875,2211,L,Buy,98.8,39
38876,2313,L,Buy,197.0,515
38877,2313,L,Sell,196.7,509
38878,2211,L,Sell,99.2,26
38879,2211,L,Sell,99.3,41
38880,2313,L,Sell,196.7,492
38881,1131,L,Buy,118.1,77
38882,1131,L,Sell,118.6,83
38883,2313,L,Buy,197.1,481
38884,2313,L,Buy,196.5,501
38885,2211,L,Buy,99.6,34
38886,1131,M,Buy,-1.0,100
38887,2211,M,Buy,-1.0,23
38888,1131,L,Buy,118.1,105
38889,2211,L,Sell,99.6,15
38890,2211,M,Sell,-1.0,19
38891,2211,L,Buy,100.0,9
38892,2313,L,Sell,196.5,498
38893,1131,L,Buy,118.3,99
38894,2313,M,Buy,-1.0,475
38895,2313,M,Buy,-1.0,485
38896,2211,M,Buy,-1.0,25
38897,2313,L,Buy,195.4,530
38898,1131,L,Sell,118.4,96
38899,1131,L,Sell,118.2,95
38900,2313,L,Buy,194.5,488
38901,2211,L,Buy,100.0,25
38902,2313,M,Buy,-1.0,505
38903,2313,L,Sell,194.3,502
38904,1131,L,Sell,118.5,84
38905,1131,L,Sell,118.2,114
38906,1131,L,Buy,118.4,106
38907,1131,M,Sell,-1.0,100
38908,1131,L,Sell,116.8,89
38909,2211,M,Sell,-1.0,25
38910,1131,L,Sell,117.1,100
38911,1131,L,Sell,117.5,100
38912,1131,L,Sell,116.9,101
38913,2211,L,Sell,99.9,33
38914,2313,L,Buy,194.7,488
38915,1131,L,Buy,116.4,106
38916,1131,L,Sell,116.2,106
38917,1131,L,Buy,116.1,97
38918,1131,L,Sell,115.8,87
38919,1131,L,Sell,115.2,110
38920,2313,L,Sell,195.0,525
38921,2211,M,Sell,-1.0,22
38922,2313,M,Buy,-1.0,505
38923,2313,M,Buy,-1.0,495
38924,2313,M,Buy,-1.0,494
38925,1131,L,Buy,114.8,112
38926,2211,M,Buy,-1.0,11
38927,2313,L,Sell,193.1,497
38928,2211,L,Buy,99.6,28
38929,2313,L,Sell,192.8,471
38930,1131,L,Buy,115.5,107
38931,1131,L,Sell,114.7,111
38932,2313,L,Sell,192.7,472
38933,2313,L,Buy,193.3,464
38934,2211,L,Buy,99.5,33
38935,2211,L,Sell,99.8,18
38936,2211,L,Buy,99.9,14
38937,2211,M,Buy,-1.0,28
38938,1131,L,Buy,114.6,100
38939,2211,L,Buy,99.7,33
38940,1131,L,Buy,115.0,110
38941,2313,L,Buy,194.9,543
38942,2211,L,Sell,99.8,17
38943,1131,L,Buy,115.2,92
38944,1131,L,Buy,115.8,133
38945,2211,M,Buy,-1.0,25
38946,2211,L,Sell,99.7,15
38947,2313,L,Sell,194.4,499
38948,2211,L,Buy,99.7,22
38949,1131,L,Buy,116.4,96
38950,2211,L,Sell,99.5,24
38951,2211,L,Buy,99.7,18
38952,1131,L,Sell,116.9,100
38953,1131,L,Buy,116.9,102
38954,1131,L,Buy,116.8,104
38955,2211,L,Buy,99.7,18
38956,2211,L,Sell,99.6,34
38957,1131,L,Sell,116.9,98
38958,1131,L,Buy,117.4,102
38959,2211,L,Sell,99.8,20
38960,2211,L,Sell,99.8,4
38961,1131,L,Sell,116.0,107
38962,2211,M,Sell,-1.0,29
38963,1131,L,Buy,115.9,102
38964,1131,M,Sell,-1.0,95
38965,2211,L,Buy,99.2,18
38966,2211,L,Buy,99.3,22
38967,1131,L,Buy,115.2,109
38968,2211,L,Sell,99.1,27
38969,1131,L,Sell,115.0,86
38970,2211,L,Buy,99.1,24
38971,1131,L,Buy,115.0,77
38972,2313,L,Buy,196.2,480
38973,1131,L,Sell,115.5,90
38974,2313,M,Sell,-1.0,528
38975,2211,M,Sell,-1.0,8
38976,2313,L,Sell,195.6,517
38977,2313,M,Buy,-1.0,547
38978,2211,L,Buy,98.7,9
38979,1131,M,Buy,-1.0,108
38980,1131,L,Sell,115.9,95
38981,2211,L,Sell,98.5,21
38982,2211,M,Sell,-1.0,5
38983,1131,L,Buy,115.2,87
38984,2211,L,Buy,98.3,22
38985,2313,L,Sell,195.6,505
38986,2313,L,Buy,195.6,466
38987,2313,L,Sell,195.7,500
38988,1131,L,Sell,114.8,101
38989,2313,L,Sell,196.8,516
38990,2211,L,Sell,98.4,18
38991,2313,M,Buy,-1.0,494
38992,2211,L,Buy,98.3,20
38993,2211,L,Buy,98.5,31
38994,2211,L,Buy,98.2,29
38995,1131,L,Buy,114.8,93
38996,1131,L,Buy,115.4,89
38997,2313,L,Sell,196.9,525
38998,1131,L,Buy,115.4,110
38999,2313,L,Sell,197.8,493
39000,1131,L,Sell,115.2,105
39001,2313,L,Sell,197.8,487
39002,2211,L,Buy,98.1,32
39003,2211,L,Buy,97.9,5
39004,1131,L,Sell,115.5,96
39005,2211,L,Buy,97.8,37
39006,1131,L,Sell,115.8,106
39007,1131,L,Sell,115.7,103
39008,2211,L,Sell,97.8,14
39009,2211,L,Buy,97.6,16
39010,1131,M,Buy,-1.0,108
39011,2211,L,Sell,97.8,20
39012,1131,L,Buy,115.1,91
39013,1131,L,Buy,115.3,103
39014,2313,M,Sell,-1.0,500
39015,1131,L,Buy,115.9,98
39016,2313,L,Buy,198.3,515
39017,1131,M,Buy,-1.0,121
39018,2313,L,Sell,197.3,484
39019,2313,L,Sell,197.1,492
39020,2211,L,Sell,97.8,27
39021,1131,M,Sell,-1.0,104
39022,2211,L,Buy,97.9,13
39023,2313,L,Sell,196.7,496
39024,2211,L,Buy,97.9,39
39025,2313,M,Buy,-1.0,492
39026,2211,L,Buy,97.9,1
39027,2211,L,Buy,98.0,6
39028,2211,M,Buy,-1.0,7
39029,2211,L,Sell,98.5,29
39030,2211,L,Sell,98.3,35
39031,2211,L,Sell,98.6,13
39032,2211,L,Buy,98.5,29
39033,2211,M,Sell,-1.0,36
39034,1131,L,Sell,115.8,127
39035,2313,L,Buy,196.5,496
39036,2313,L,Buy,196.3,490
39037,2313,L,Buy,195.8,530
39038,2313,L,Buy,196.6,496
39039,2211,L,Sell,98.8,16
39040,1131,L,Sell,115.5,96
39041,1131,L,Sell,115.8,98
39042,2211,L,Sell,98.9,13
39043,2211,L,Buy,99.1,17
39044,2313,L,Sell,197.5,538
39045,1131,L,Buy,116.1,104
39046,1131,L,Sell,115.7,103
39047,2313,L,Sell,198.3,501
39048,2211,L,Sell,99.0,26
39049,2313,L,Buy,196.4,482
39050,2313,L,Sell,196.1,562
39051,1131,M,Buy,-1.0,93
39052,1131,M,Buy,-1.0,90
39053,2211,L,Sell,98.8,20
39054,2211,L,Sell,98.7,4
39055,1131,L,Sell,114.4,109
39056,1131,M,Buy,-1.0,98
39057,2211,L,Sell,98.7,27
39058,2313,L,Sell,196.0,480
39059,2313,L,Buy,196.7,530
39060,2211,L,Buy,98.8,8
39061,1131,L,Buy,113.8,88
39062,1131,L,Buy,114.0,93
39063,1131,L,Buy,113.2,98
39064,1131,L,Sell,113.9,83
39065,2313,M,Buy,-1.0,471
39066,1131,L,Buy,114.0,101
39067,1131,L,Sell,113.5,112
39068,2313,L,Buy,196.3,496
39069,2211,M,Buy,-1.0,16
39070,2211,L,Sell,98.8,41
39071,2313,L,Buy,194.8,534
39072,2313,L,Sell,194.5,470
39073,1131,L,Buy,113.3,91
39074,2313,L,Buy,194.9,520
39075,2313,L,Buy,194.0,534
39076,2211,M,Buy,-1.0,18
39077,2313,M,Buy,-1.0,530
39078,2313,L,Buy,192.1,509
39079,2211,L,Buy,98.9,7
39080,2313,M,Sell,-1.0,489
39081,2313,L,Sell,192.3,477
39082,2313,L,Sell,193.6,545
39083,1131,M,Sell,-1.0,106
39084,2211,L,Sell,98.8,21
39085,2211,L,Buy,98.8,17
39086,2211,L,Buy,98.9,19
39087,1131,M,Sell,-1.0,79
39088,1131,L,Buy,114.3,98
39089,1131,M,Buy,-1.0,100
39090,2313,L,Sell,192.7,482
39091,2313,M,Sell,-1.0,527
39092,1131,L,Buy,114.0,105
39093,2211,L,Buy,99.0,30
39094,1131,L,Sell,112.9,105
39095,1131,L,Sell,113.7,101
39096,2211,L,Sell,99.0,36
39097,2211,M,Sell,-1.0,21
39098,1131,L,Sell,113.3,93
39099,2211,L,Sell,99.3,12
39100,2211,M,Buy,-1.0,-1
39101,2313,L,Buy,192.9,480
39102,1131,M,Sell,-1.0,95
39103,2211,L,Sell,99.0,27
39104,1131,L,Sell,114.8,110
39105,1131,L,Sell,114.8,87
39106,2313,M,Sell,-1.0,518
39107,1131,L,Sell,113.7,112
39108,2211,L,Buy,98.8,21
39109,2211,L,Sell,98.5,17
39110,2211,L,Sell,98.5,21
39111,1131,L,Buy,114.3,95
39112,1131,L,Buy,113.3,101
39113,2211,L,Buy,98.5,24
39114,1131,L,Sell,112.7,85
39115,2211,L,Sell,98.5,33
39116,1131,M,Sell,-1.0,105
39117,2313,L,Sell,192.9,500
39118,2313,L,Sell,191.9,492
39119,2211,L,Buy,98.3,27
39120,2211,L,Sell,98.7,6
39121,2313,L,Sell,192.4,478
39122,1131,L,Buy,111.8,109
39123,2211,L,Buy,98.6,41
39124,2313,L,Buy,191.4,476
39125,2313,L,Sell,192.1,477
39126,2313,L,Sell,191.4,543
39127,1131,L,Buy,110.6,113
39128,1131,L,Buy,110.1,100
39129,2313,L,Buy,191.1,501
39130,1131,L,Buy,110.3,100
39131,2211,L,Sell,98.5,25
39132,1131,L,Sell,110.2,92
39133,2313,L,Buy,191.0,499
39134,1131,L,Sell,110.7,110
39135,2211,L,Buy,98.5,17
39136,1131,L,Buy,110.6,103
39137,2313,L,Buy,190.9,485
39138,2313,L,Buy,190.6,475
39139,2211,L,Buy,98.9,4
39140,2211,L,Buy,98.8,19
39141,2211,L,Buy,99.1,-2
39142,2211,L,Sell,99.1,33
39143,2211,L,Sell,99.3,16
39144,1131,L,Buy,111.0,113
39145,2313,L,Sell,191.4,494
39146,2211,L,Buy,99.0,53
39147,1131,L,Sell,110.8,101
39148,1131,L,Buy,110.7,109
39149,2211,M,Buy,-1.0,30
39150,2211,L,Buy,98.8,17
39151,2211,L,Sell,98.9,20
39152,2211,M,Buy,-1.0,28
39153,2313,L,Buy,191.2,477
39154,1131,L,Buy,110.6,104
39155,2211,L,Sell,98.8,20
39156,1131,L,Sell,110.6,84
39157,2211,L,Buy,98.7,24
39158,2211,L,Sell,98.5,30
39159,1131,L,Sell,111.0,102
39160,2313,M,Buy,-1.0,489
39161,2211,L,Sell,98.5,24
39162,1131,L,Sell,110.8,108
39163,2211,L,Sell,98.3,23
39164,1131,M,Sell,-1.0,88
39165,1131,L,Sell,112.0,98
39166,2211,L,Sell,98.2,31
39167,1131,M,Sell,-1.0,104
39168,1131,L,Sell,112.0,94
39169,1131,L,Sell,112.7,112
39170,2313,L,Buy,190.8,510
39171,1131,L,Sell,112.7,120
39172,2313,L,Buy,190.1,499
39173,2313,L,Sell,190.5,496
39174,1131,L,Buy,112.3,110
39175,2313,L,Buy,190.7,500
39176,1131,L,Buy,112.7,108
